"Relative Time (Process)","StudyAbroadGPT-7B - system/cpu.0.cpu_percent","StudyAbroadGPT-7B - system/cpu.0.cpu_percent__MIN","StudyAbroadGPT-7B - system/cpu.0.cpu_percent__MAX","StudyAbroadGPT-7B - system/cpu.1.cpu_percent","StudyAbroadGPT-7B - system/cpu.1.cpu_percent__MIN","StudyAbroadGPT-7B - system/cpu.1.cpu_percent__MAX","StudyAbroadGPT-7B - system/cpu.2.cpu_percent","StudyAbroadGPT-7B - system/cpu.2.cpu_percent__MIN","StudyAbroadGPT-7B - system/cpu.2.cpu_percent__MAX","StudyAbroadGPT-7B - system/cpu.3.cpu_percent","StudyAbroadGPT-7B - system/cpu.3.cpu_percent__MIN","StudyAbroadGPT-7B - system/cpu.3.cpu_percent__MAX"
"115.406679942","21.22122122122011","21.22122122122011","21.22122122122011","7.915831663326274","7.915831663326274","7.915831663326274","81.29999999999924","81.29999999999924","81.29999999999924","4.008016032065032","4.008016032065032","4.008016032065032"
"125.408046368","14.314314314316604","14.314314314316604","14.314314314316604","1.2024048096180275","1.2024048096180275","1.2024048096180275","87.91208791208753","87.91208791208753","87.91208791208753","7.6152304609217385","7.6152304609217385","7.6152304609217385"
"135.406851197","6.619859578734882","6.619859578734882","6.619859578734882","18.90000000000057","18.90000000000057","18.90000000000057","88.48848848848961","88.48848848848961","88.48848848848961","15.947843530591275","15.947843530591275","15.947843530591275"
"145.407377451","6.3000000000009475","6.3000000000009475","6.3000000000009475","6.913827655309035","6.913827655309035","6.913827655309035","66.5665665665659","66.5665665665659","66.5665665665659","35.20561685055147","35.20561685055147","35.20561685055147"
"155.406948153","16.901408450702874","16.901408450702874","16.901408450702874","62.38716148445347","62.38716148445347","62.38716148445347","32.93293293293329","32.93293293293329","32.93293293293329","4.012036108323687","4.012036108323687","4.012036108323687"
"165.407416635","19.21921921921993","19.21921921921993","19.21921921921993","25.399999999999633","25.399999999999633","25.399999999999633","76.42357642357513","76.42357642357513","76.42357642357513","9.03614457831364","9.03614457831364","9.03614457831364"
"175.407582166","8.31663326653441","8.31663326653441","8.31663326653441","25.174825174825017","25.174825174825017","25.174825174825017","79.87987987988045","79.87987987988045","79.87987987988045","2.8112449799194588","2.8112449799194588","2.8112449799194588"
"185.406701456","7.01402805611055","7.01402805611055","7.01402805611055","33.266533066133086","33.266533066133086","33.266533066133086","69.20000000000003","69.20000000000003","69.20000000000003","5.410821643286199","5.410821643286199","5.410821643286199"
"195.407747899","10.320641282564837","10.320641282564837","10.320641282564837","11.211211211210363","11.211211211210363","11.211211211210363","93.29999999999927","93.29999999999927","93.29999999999927","16.04814443330086","16.04814443330086","16.04814443330086"
"205.407425036","7.014028056112383","7.014028056112383","7.014028056112383","9.999999999999716","9.999999999999716","9.999999999999716","55.25525525525604","55.25525525525604","55.25525525525604","42.64264264264349","42.64264264264349","42.64264264264349"
"215.40709581","21.485943775099535","21.485943775099535","21.485943775099535","6.425702811243824","6.425702811243824","6.425702811243824","46.793587174348126","46.793587174348126","46.793587174348126","40.24024024024002","40.24024024024002","40.24024024024002"
"225.406908268","8.600000000001273","8.600000000001273","8.600000000001273","14.114114114114921","14.114114114114921","14.114114114114921","89.31068931068994","89.31068931068994","89.31068931068994","16.132264529057082","16.132264529057082","16.132264529057082"
"235.406995567","3.1093279839513","3.1093279839513","3.1093279839513","7.21442885771569","7.21442885771569","7.21442885771569","87.38738738738778","87.38738738738778","87.38738738738778","17.587939698492384","17.587939698492384","17.587939698492384"
"245.407601286","5.711422845692883","5.711422845692883","5.711422845692883","4.504504504504854","4.504504504504854","4.504504504504854","66.86686686686744","66.86686686686744","66.86686686686744","35.77154308617246","35.77154308617246","35.77154308617246"
"255.407586893","20.937188434695535","20.937188434695535","20.937188434695535","11.32264529057993","11.32264529057993","11.32264529057993","50.69999999999879","50.69999999999879","50.69999999999879","34.96993987975955","34.96993987975955","34.96993987975955"
"265.407730029","5.115346038116401","5.115346038116401","5.115346038116401","7.915831663326274","7.915831663326274","7.915831663326274","32.4974924774323","32.4974924774323","32.4974924774323","68.63136863136832","68.63136863136832","68.63136863136832"
"275.407630295","2.5075225677008794","2.5075225677008794","2.5075225677008794","52.047952047952464","52.047952047952464","52.047952047952464","9.929789368104377","9.929789368104377","9.929789368104377","49.44944944944995","49.44944944944995","49.44944944944995"
"285.406930434","10.368893320039547","10.368893320039547","10.368893320039547","25.82582582582507","25.82582582582507","25.82582582582507","19.057171514542645","19.057171514542645","19.057171514542645","75.37537537537503","75.37537537537503","75.37537537537503"
"295.406946234","6.1244979919668445","6.1244979919668445","6.1244979919668445","4.221105527641092","4.221105527641092","4.221105527641092","94.59459459459497","94.59459459459497","94.59459459459497","7.807807807807528","7.807807807807528","7.807807807807528"
"305.406554567","12.400000000002082","12.400000000002082","12.400000000002082","4.600000000002533","4.600000000002533","4.600000000002533","91.19999999999891","91.19999999999891","91.19999999999891","8.024072216649655","8.024072216649655","8.024072216649655"
"315.407814551","8.599999999999195","8.599999999999195","8.599999999999195","21.46439317953777","21.46439317953777","21.46439317953777","55.30000000000075","55.30000000000075","55.30000000000075","33.83383383383262","33.83383383383262","33.83383383383262"
"325.407587736","12.912912912912535","12.912912912912535","12.912912912912535","12.587412587412508","12.587412587412508","12.587412587412508","72.99999999999955","72.99999999999955","72.99999999999955","27.537688442212676","27.537688442212676","27.537688442212676"
"335.406560692","4.395604395604945","4.395604395604945","4.395604395604945","19.658976930792686","19.658976930792686","19.658976930792686","33.066132264529294","33.066132264529294","33.066132264529294","58.658658658658936","58.658658658658936","58.658658658658936"
"345.407580953","10.240963855421468","10.240963855421468","10.240963855421468","16.283716283715115","16.283716283715115","16.283716283715115","43.49999999999909","43.49999999999909","43.49999999999909","46.75324675324715","46.75324675324715","46.75324675324715"
"355.407113602","6.124497991969127","6.124497991969127","6.124497991969127","12.612612612614498","12.612612612614498","12.612612612614498","97.7955911823645","97.7955911823645","97.7955911823645","14.357429718874135","14.357429718874135","14.357429718874135"
"365.407602518","3.1968031968022794","3.1968031968022794","3.1968031968022794","23.223223223223094","23.223223223223094","23.223223223223094","48.299999999999194","48.299999999999194","48.299999999999194","40.88176352705465","40.88176352705465","40.88176352705465"
"375.406751359","3.707414829658303","3.707414829658303","3.707414829658303","91.28256513025936","91.28256513025936","91.28256513025936","7.907907907909633","7.907907907909633","7.907907907909633","5.923694779115622","5.923694779115622","5.923694779115622"
"385.407284662","12.574850299401131","12.574850299401131","12.574850299401131","20.420420420420037","20.420420420420037","20.420420420420037","8.49999999999909","8.49999999999909","8.49999999999909","78.00000000000132","78.00000000000132","78.00000000000132"
"395.407332602","3.496503496504783","3.496503496504783","3.496503496504783","7.6381909547739175","7.6381909547739175","7.6381909547739175","44.176706827309985","44.176706827309985","44.176706827309985","61.461461461461006","61.461461461461006","61.461461461461006"
"405.4075416","30.799999999999272","30.799999999999272","30.799999999999272","3.396603396602582","3.396603396602582","3.396603396602582","27.927927927927538","27.927927927927538","27.927927927927538","46.900000000000546","46.900000000000546","46.900000000000546"
"415.407119983","8.81763527054216","8.81763527054216","8.81763527054216","5.811623246494108","5.811623246494108","5.811623246494108","50.701402805610584","50.701402805610584","50.701402805610584","58.19999999999936","58.19999999999936","58.19999999999936"
"425.406755469","3.199999999999079","3.199999999999079","3.199999999999079","20.962888665997596","20.962888665997596","20.962888665997596","25.35070140280587","25.35070140280587","25.35070140280587","66.0660660660666","66.0660660660666","66.0660660660666"
"435.406695962","9.519038076150682","9.519038076150682","9.519038076150682","65.46546546546504","65.46546546546504","65.46546546546504","34.934934934934994","34.934934934934994","34.934934934934994","5.905905905905081","5.905905905905081","5.905905905905081"
"445.406754276","4.704704704707143","4.704704704707143","4.704704704707143","29.25851703406881","29.25851703406881","29.25851703406881","79.90000000000009","79.90000000000009","79.90000000000009","15.099999999999625","15.099999999999625","15.099999999999625"
"455.40752628","14.042126379136324","14.042126379136324","14.042126379136324","4.004004004002725","4.004004004002725","4.004004004002725","85.81418581418507","85.81418581418507","85.81418581418507","11.73520561685125","11.73520561685125","11.73520561685125"
"465.40709659","2.9999999999995453","2.9999999999995453","2.9999999999995453","3.4068136272558833","3.4068136272558833","3.4068136272558833","35.470941883767104","35.470941883767104","35.470941883767104","72.97297297297254","72.97297297297254","72.97297297297254"
"475.407295831","5.416248746238336","5.416248746238336","5.416248746238336","18.918918918919903","18.918918918919903","18.918918918919903","52.35235235235248","52.35235235235248","52.35235235235248","52.40480961923857","52.40480961923857","52.40480961923857"
"485.407031251","2.4072216649972953","2.4072216649972953","2.4072216649972953","9.20920920920972","9.20920920920972","9.20920920920972","48.69739478958034","48.69739478958034","48.69739478958034","56.55655655655741","56.55655655655741","56.55655655655741"
"495.407635982","7.121364092279293","7.121364092279293","7.121364092279293","32.26773226773248","32.26773226773248","32.26773226773248","44.844844844844985","44.844844844844985","44.844844844844985","30","30","30"
"505.407477632","13.640922768304184","13.640922768304184","13.640922768304184","22.199999999998504","22.199999999998504","22.199999999998504","83.09999999999945","83.09999999999945","83.09999999999945","12.212212212212474","12.212212212212474","12.212212212212474"
"515.407598583","2.9116465863450056","2.9116465863450056","2.9116465863450056","5.622489959841072","5.622489959841072","5.622489959841072","93.20679320679255","93.20679320679255","93.20679320679255","11.44578313252906","11.44578313252906","11.44578313252906"
"525.408279335","7.522567703109022","7.522567703109022","7.522567703109022","30.76923076922979","30.76923076922979","30.76923076922979","23.623623623626617","23.623623623626617","23.623623623626617","53.5464535464526","53.5464535464526","53.5464535464526"
"535.407875399","3.507014028057473","3.507014028057473","3.507014028057473","9.619238476954255","9.619238476954255","9.619238476954255","11.01101101101009","11.01101101101009","11.01101101101009","93.79379379379489","93.79379379379489","93.79379379379489"
"545.406989494","7.128514056223119","7.128514056223119","7.128514056223119","16.299999999998818","16.299999999998818","16.299999999998818","93.29999999999943","93.29999999999943","93.29999999999943","12.912912912914521","12.912912912914521","12.912912912914521"
"555.407543921","14.54363089267845","14.54363089267845","14.54363089267845","10.120240480961815","10.120240480961815","10.120240480961815","75.97597597597627","75.97597597597627","75.97597597597627","12.812812812812528","12.812812812812528","12.812812812812528"
"565.406664223","3.9999999999986358","3.9999999999986358","3.9999999999986358","4.308617234469568","4.308617234469568","4.308617234469568","70.99999999999976","70.99999999999976","70.99999999999976","36.57314629258602","36.57314629258602","36.57314629258602"
"575.407678778","15.915915915915443","15.915915915915443","15.915915915915443","7.892107892107536","7.892107892107536","7.892107892107536","56.456456456456415","56.456456456456415","56.456456456456415","48.89999999999873","48.89999999999873","48.89999999999873"
"585.406707242","1.6000000000030195","1.6000000000030195","1.6000000000030195","3.9078156312613315","3.9078156312613315","3.9078156312613315","32.432432432434034","32.432432432434034","32.432432432434034","68.73126873126988","68.73126873126988","68.73126873126988"
"595.406893914","2.5025025025022725","2.5025025025022725","2.5025025025022725","6.012024048097548","6.012024048097548","6.012024048097548","80.39999999999964","80.39999999999964","80.39999999999964","20.06018054162482","20.06018054162482","20.06018054162482"
"605.407479185","10.020040080158251","10.020040080158251","10.020040080158251","14.914914914914993","14.914914914914993","14.914914914914993","32.76553106212401","32.76553106212401","32.76553106212401","73.94789579158184","73.94789579158184","73.94789579158184"
"615.406829609","2.0080321285145053","2.0080321285145053","2.0080321285145053","13.226452905810962","13.226452905810962","13.226452905810962","2.6026026026025093","2.6026026026025093","2.6026026026025093","100","100","100"
"625.407258782","2.9999999999995453","2.9999999999995453","2.9999999999995453","3.199999999999079","3.199999999999079","3.199999999999079","91.70000000000073","91.70000000000073","91.70000000000073","16.68341708542788","16.68341708542788","16.68341708542788"
"635.40718766","38.777555110219275","38.777555110219275","38.777555110219275","5.110220440881664","5.110220440881664","5.110220440881664","21.242484969938747","21.242484969938747","21.242484969938747","55.29999999999973","55.29999999999973","55.29999999999973"
"645.407482983","9.200000000002792","9.200000000002792","9.200000000002792","5.516549648946495","5.516549648946495","5.516549648946495","92.29229229229247","92.29229229229247","92.29229229229247","3.6144578313265665","3.6144578313265665","3.6144578313265665"
"655.406947475","2.304609218437052","2.304609218437052","2.304609218437052","6.318956870612769","6.318956870612769","6.318956870612769","18.036072144287928","18.036072144287928","18.036072144287928","87.79999999999973","87.79999999999973","87.79999999999973"
"665.407258661","4.308617234467388","4.308617234467388","4.308617234467388","57.85785785785885","57.85785785785885","57.85785785785885","13.813813813812617","13.813813813812617","13.813813813812617","38.41524573721168","38.41524573721168","38.41524573721168"
"675.406883262","2.1021021021024646","2.1021021021024646","2.1021021021024646","24.999999999999716","24.999999999999716","24.999999999999716","9.519038076150682","9.519038076150682","9.519038076150682","76.94610778442937","76.94610778442937","76.94610778442937"
"685.407735164","3.699999999998908","3.699999999998908","3.699999999998908","67.26726726726595","67.26726726726595","67.26726726726595","9.418837675355359","9.418837675355359","9.418837675355359","34.168336673346886","34.168336673346886","34.168336673346886"
"695.407024694","4.404404404402771","4.404404404402771","4.404404404402771","20.06018054162528","20.06018054162528","20.06018054162528","21.82182182182066","21.82182182182066","21.82182182182066","68.33667334669262","68.33667334669262","68.33667334669262"
"705.407468605","3.8000000000010914","3.8000000000010914","3.8000000000010914","1.6032064128286738","1.6032064128286738","1.6032064128286738","26.479438314945163","26.479438314945163","26.479438314945163","81.18118118118196","81.18118118118196","81.18118118118196"
"715.407174983","4.208416833665778","4.208416833665778","4.208416833665778","5.48902195608536","5.48902195608536","5.48902195608536","84.30000000000064","84.30000000000064","84.30000000000064","22.377622377624252","22.377622377624252","22.377622377624252"
"725.40689199","5.410821643288477","5.410821643288477","5.410821643288477","9.50950950950562","9.50950950950562","9.50950950950562","74.42557442557437","74.42557442557437","74.42557442557437","24.67402206620061","24.67402206620061","24.67402206620061"
"735.407759583","10.843373493974848","10.843373493974848","10.843373493974848","34.102306920764605","34.102306920764605","34.102306920764605","7.422266800399163","7.422266800399163","7.422266800399163","62.36236236236164","62.36236236236164","62.36236236236164"
"745.407005501","7.414829659322934","7.414829659322934","7.414829659322934","30.13972055888211","30.13972055888211","30.13972055888211","46.74674674674865","46.74674674674865","46.74674674674865","30.59177532597581","30.59177532597581","30.59177532597581"
"755.407154412","7.007007007005339","7.007007007005339","7.007007007005339","15.346038114340782","15.346038114340782","15.346038114340782","54.05405405405159","54.05405405405159","54.05405405405159","40.0400400400441","40.0400400400441","40.0400400400441"
"765.407256134","2.691924227315666","2.691924227315666","2.691924227315666","10.921843687379962","10.921843687379962","10.921843687379962","49.149149149151086","49.149149149151086","49.149149149151086","54.254254254253894","54.254254254253894","54.254254254253894"
"775.407330584","4.124748490942089","4.124748490942089","4.124748490942089","7.021063189567023","7.021063189567023","7.021063189567023","70.67067067067073","70.67067067067073","70.67067067067073","33.1325301204783","33.1325301204783","33.1325301204783"
"785.406640528","15.747241725180608","15.747241725180608","15.747241725180608","6.813627254509644","6.813627254509644","6.813627254509644","55.04495504495398","55.04495504495398","55.04495504495398","37.71313941825599","37.71313941825599","37.71313941825599"
"795.407648889","6.793206793205318","6.793206793205318","6.793206793205318","5.811623246492246","5.811623246492246","5.811623246492246","79.15831663326635","79.15831663326635","79.15831663326635","23.346693386771562","23.346693386771562","23.346693386771562"
"805.407042445","4.522613065329251","4.522613065329251","4.522613065329251","9.100000000000534","9.100000000000534","9.100000000000534","54.745254745256","54.745254745256","54.745254745256","47.79999999999973","47.79999999999973","47.79999999999973"
"815.406908113","5.005005004998229","5.005005004998229","5.005005004998229","9.428284854562147","9.428284854562147","9.428284854562147","83.36673346693307","83.36673346693307","83.36673346693307","15.847542627884797","15.847542627884797","15.847542627884797"
"825.407163018","13.72745490982473","13.72745490982473","13.72745490982473","5.5055055055071955","5.5055055055071955","5.5055055055071955","85.81418581418767","85.81418581418767","85.81418581418767","10.030090270814462","10.030090270814462","10.030090270814462"
"835.407661746","5.220883534136345","5.220883534136345","5.220883534136345","2.702702702704733","2.702702702704733","2.702702702704733","96.19999999999891","96.19999999999891","96.19999999999891","8.92678034102197","8.92678034102197","8.92678034102197"
"845.407272162","12.412412412410498","12.412412412410498","12.412412412410498","4.004004004002725","4.004004004002725","4.004004004002725","35.86413586413881","35.86413586413881","35.86413586413881","62.26226226226162","62.26226226226162","62.26226226226162"
"855.407263463","3.5070140280595914","3.5070140280595914","3.5070140280595914","6.224899598392456","6.224899598392456","6.224899598392456","76.57657657657461","76.57657657657461","76.57657657657461","28.02802802803246","28.02802802803246","28.02802802803246"
"865.407378752","2.605210420839428","2.605210420839428","2.605210420839428","12.449799196791192","12.449799196791192","12.449799196791192","34.76953907815653","34.76953907815653","34.76953907815653","67.16716716716672","67.16716716716672","67.16716716716672"
"875.407530549","2.899999999999636","2.899999999999636","2.899999999999636","16.533066132261606","16.533066132261606","16.533066132261606","11.935807422269324","11.935807422269324","11.935807422269324","85.78578578578703","85.78578578578703","85.78578578578703"
"885.406557235","2.599999999999909","2.599999999999909","2.599999999999909","3.2032032032047657","3.2032032032047657","3.2032032032047657","73.17317317317317","73.17317317317317","73.17317317317317","37.06293706293662","37.06293706293662","37.06293706293662"
"895.407416082","2.3976023976091416","2.3976023976091416","2.3976023976091416","2.004008016028051","2.004008016028051","2.004008016028051","19.91991991991817","19.91991991991817","19.91991991991817","89.98998998998977","89.98998998998977","89.98998998998977"
"905.407359831","4.012036108321407","4.012036108321407","4.012036108321407","8.926780341026125","8.926780341026125","8.926780341026125","78.37837837837937","78.37837837837937","78.37837837837937","24.724724724726688","24.724724724726688","24.724724724726688"
"915.40757305","9.92978936810021","9.92978936810021","9.92978936810021","4.308617234469568","4.308617234469568","4.308617234469568","82.30000000000018","82.30000000000018","82.30000000000018","16.66666666666364","16.66666666666364","16.66666666666364"
"925.407246895","2.9116465863494385","2.9116465863494385","2.9116465863494385","3.4068136272536824","3.4068136272536824","3.4068136272536824","77.89999999999964","77.89999999999964","77.89999999999964","30.43043043043162","30.43043043043162","30.43043043043162"
"935.406781487","8.199999999997463","8.199999999997463","8.199999999997463","6.406406406405271","6.406406406405271","6.406406406405271","35.03503503503352","35.03503503503352","35.03503503503352","80.18018018017956","80.18018018017956","80.18018018017956"
"945.407328145","3.815261044177615","3.815261044177615","3.815261044177615","13.026052104207938","13.026052104207938","13.026052104207938","55.055055055053984","55.055055055053984","55.055055055053984","43.85614385614617","43.85614385614617","43.85614385614617"
"955.407170123","5.110220440881664","5.110220440881664","5.110220440881664","11.300000000000523","11.300000000000523","11.300000000000523","86.11388611388541","86.11388611388541","86.11388611388541","12.012012012010453","12.012012012010453","12.012012012010453"
"965.406726156","14.514514514516902","14.514514514516902","14.514514514516902","11.735205616849237","11.735205616849237","11.735205616849237","40.16064257028098","40.16064257028098","40.16064257028098","61.86186186186104","61.86186186186104","61.86186186186104"
"975.407338703","2.602602602598135","2.602602602598135","2.602602602598135","11.711711711716182","11.711711711716182","11.711711711716182","27.45490981963932","27.45490981963932","27.45490981963932","74.42557442557437","74.42557442557437","74.42557442557437"
"985.407317299","6.600000000002792","6.600000000002792","6.600000000002792","9.437751004012442","9.437751004012442","9.437751004012442","71.00000000000136","71.00000000000136","71.00000000000136","28.628628628628256","28.628628628628256","28.628628628628256"
"995.407028255","6.8273092369464345","6.8273092369464345","6.8273092369464345","31.33133133133083","31.33133133133083","31.33133133133083","58.2164328657308","58.2164328657308","58.2164328657308","33.33333333333409","33.33333333333409","33.33333333333409"
"1005.406974091","5.505505505502894","5.505505505502894","5.505505505502894","41.6000000000012","41.6000000000012","41.6000000000012","63.099999999999454","63.099999999999454","63.099999999999454","3.7074148296582186","3.7074148296582186","3.7074148296582186"
"1015.407547787","5.3106212424887165","5.3106212424887165","5.3106212424887165","42.142142142141154","42.142142142141154","42.142142142141154","57.214428857715696","57.214428857715696","57.214428857715696","9.71943887775988","9.71943887775988","9.71943887775988"
"1025.407144881","9.200000000002582","9.200000000002582","9.200000000002582","13.513513513514559","13.513513513514559","13.513513513514559","93.40000000000146","93.40000000000146","93.40000000000146","9.00900900900784","9.00900900900784","9.00900900900784"
"1035.40783205","10.220440881763327","10.220440881763327","10.220440881763327","13.286713286711205","13.286713286711205","13.286713286711205","89.81018981019021","89.81018981019021","89.81018981019021","6.224899598394738","6.224899598394738","6.224899598394738"
"1045.407436372","9.327983951849976","9.327983951849976","9.327983951849976","2.7027027027024566","2.7027027027024566","2.7027027027024566","92.1921921921923","92.1921921921923","92.1921921921923","4.814443329987968","4.814443329987968","4.814443329987968"
"1055.406921782","1.9000000000050068","1.9000000000050068","1.9000000000050068","56.25625625625838","56.25625625625838","56.25625625625838","27.82782782782917","27.82782782782917","27.82782782782917","19.81981981982181","19.81981981982181","19.81981981982181"
"1065.407642133","4.88534396809366","4.88534396809366","4.88534396809366","15.631262525049525","15.631262525049525","15.631262525049525","97.5","97.5","97.5","11.770623742455395","11.770623742455395","11.770623742455395"
"1075.407473264","3.4930139720616356","3.4930139720616356","3.4930139720616356","11.322645290579956","11.322645290579956","11.322645290579956","77.89999999999964","77.89999999999964","77.89999999999964","20.741482965931187","20.741482965931187","20.741482965931187"
"1085.407335801","5.511022044083405","5.511022044083405","5.511022044083405","7.799999999997809","7.799999999997809","7.799999999997809","38.238238238236164","38.238238238236164","38.238238238236164","63.82765531062067","63.82765531062067","63.82765531062067"
"1095.407147751","13.731343283579022","13.731343283579022","13.731343283579022","6.820461384155202","6.820461384155202","6.820461384155202","58.94105894105897","58.94105894105897","58.94105894105897","51.55155155155124","51.55155155155124","51.55155155155124"
"1105.407274325","6.993006993011554","6.993006993011554","6.993006993011554","18.737474949898672","18.737474949898672","18.737474949898672","66.9669669669667","66.9669669669667","66.9669669669667","40.800000000001546","40.800000000001546","40.800000000001546"
"1165.407443364","4.2265285666547","4.2265285666547","4.2265285666547","2.621035058430533","2.621035058430533","2.621035058430533","5.6603773584908925","5.6603773584908925","5.6603773584908925","4.895572263992955","4.895572263992955","4.895572263992955"
"1175.406965273","7.915831663332748","7.915831663332748","7.915831663332748","12.412412412414486","12.412412412414486","12.412412412414486","86.79999999999836","86.79999999999836","86.79999999999836","1.3039117352044571","1.3039117352044571","1.3039117352044571"
"1185.407283812","7.285429141714491","7.285429141714491","7.285429141714491","14.028056112222487","14.028056112222487","14.028056112222487","80.08008008008183","80.08008008008183","80.08008008008183","8.425275827483121","8.425275827483121","8.425275827483121"
"1195.406655547","8.708708708703652","8.708708708703652","8.708708708703652","5.310621242482651","5.310621242482651","5.310621242482651","93.99999999999864","93.99999999999864","93.99999999999864","4.208416833668056","4.208416833668056","4.208416833668056"
"1205.406601237","4.522613065329251","4.522613065329251","4.522613065329251","29.8000000000011","29.8000000000011","29.8000000000011","68.3683683683683","68.3683683683683","68.3683683683683","7.314629258512979","7.314629258512979","7.314629258512979"
"1215.407092711","9.318637274551572","9.318637274551572","9.318637274551572","6.920762286860953","6.920762286860953","6.920762286860953","71.10000000000127","71.10000000000127","71.10000000000127","43.44344344344615","43.44344344344615","43.44344344344615"
"1225.40755636","2.3069207622870893","2.3069207622870893","2.3069207622870893","4.904904904907156","4.904904904907156","4.904904904907156","43.55644355644388","43.55644355644388","43.55644355644388","64.3","64.3","64.3"
"1235.407904764","10.732196589766604","10.732196589766604","10.732196589766604","1.803607214427296","1.803607214427296","1.803607214427296","92.09209209209229","92.09209209209229","92.09209209209229","12.337011033097447","12.337011033097447","12.337011033097447"
"1245.406750119","7.738693467336642","7.738693467336642","7.738693467336642","16.64994984954752","16.64994984954752","16.64994984954752","35","35","35","56.05605605605637","56.05605605605637","56.05605605605637"
"1255.407682162","5.888223552895408","5.888223552895408","5.888223552895408","18.281718281715715","18.281718281715715","18.281718281715715","20.24048096192363","20.24048096192363","20.24048096192363","84.699999999998","84.699999999998","84.699999999998"
"1265.407727124","7.021063189569018","7.021063189569018","7.021063189569018","5.215646940826713","5.215646940826713","5.215646940826713","51.903807615231","51.903807615231","51.903807615231","49.64894684052303","49.64894684052303","49.64894684052303"
"1275.407582108","2.4024024024024366","2.4024024024024366","2.4024024024024366","5.611222444886945","5.611222444886945","5.611222444886945","37.07414829659357","37.07414829659357","37.07414829659357","70.81243731193668","70.81243731193668","70.81243731193668"
"1285.407374816","6.506506506507264","6.506506506507264","6.506506506507264","18.674698795181932","18.674698795181932","18.674698795181932","30.96192384769766","30.96192384769766","30.96192384769766","76.04790419161581","76.04790419161581","76.04790419161581"
"1295.407026239","3.410230692073351","3.410230692073351","3.410230692073351","20.561685055166794","20.561685055166794","20.561685055166794","67.10000000000036","67.10000000000036","67.10000000000036","24.473420260783385","24.473420260783385","24.473420260783385"
"1305.40689143","8.016032064131693","8.016032064131693","8.016032064131693","12.71271271271281","12.71271271271281","12.71271271271281","87.48748748748721","87.48748748748721","87.48748748748721","8.116232464929297","8.116232464929297","8.116232464929297"
"1315.407674752","7.807807807805429","7.807807807805429","7.807807807805429","13.386613386616212","13.386613386616212","13.386613386616212","10.92184368737213","10.92184368737213","10.92184368737213","100","100","100"
